countryCode,bathingWaterIdentifier,groupIdentifier,nameText,specialisedZoneType,geographicalConstraint,lon,lat,bwProfileUrl,quality1990,quality1991,quality1992,quality1993,quality1994,quality1995,quality1996,quality1997,quality1998,quality1999,quality2000,quality2001,quality2002,quality2003,quality2004,quality2005,quality2006,quality2007,quality2008,quality2009,quality2010,quality2011,quality2012,quality2013,quality2014,quality2015,quality2016,quality2017,quality2018,monitoringCalendar2018,management2018,quality2019,monitoringCalendar2019,management2019,quality2020,monitoringCalendar2020,management2020
DK,DKBW1595,,FÆRKER ODDE STRAND,coastalBathingWater,FALSE,9.06682,56.84385,https://pulsproddatasto.blob.core.windows.net/files/nreqv5o5.pdf,,,,,,,,,,,,,,,,,,,,,,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1607,,HASLE HAVNEBAD,coastalBathingWater,FALSE,14.70255,55.18786,https://pulsproddatasto.blob.core.windows.net/files/gglcocc0.pdf,,,,,,,,,,,,,,,,,,,,,,,Not classified,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1611,,FISKE- OG BADEBRO LINDHOLM,coastalBathingWater,FALSE,9.90476,57.06195,https://pulsproddatasto.blob.core.windows.net/files/zrviiyng.pdf,,,,,,,,,,,,,,,,,,,,,,,,Sufficient,Sufficient,Sufficient,Poor,Poor,Good,1 - Implemented,3 - Quality changes,Good,1 - Implemented,3 - Quality changes,Good,1 - Implemented,3 - Quality changes
DK,DKBW1614,,SVANEKE HAVN,coastalBathingWater,FALSE,15.14646,55.13597,https://pulsproddatasto.blob.core.windows.net/files/ty0e3van.pdf,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,Not classified,Excellent,Good,Excellent,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW1640,,VIGEN,coastalBathingWater,FALSE,12.56567,55.65454,https://pulsproddatasto.blob.core.windows.net/files/bjjmcx2z.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excellent,Excellent,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1659,,HARALDSTED LANGESØ,lakeBathingWater,FALSE,11.80146,55.48682,https://pulsproddatasto.blob.core.windows.net/files/rbpykefu.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,1 - Implemented,2 - Newly identified,Not classified,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,2 - Newly identified
DK,DKBW1662,,"ENDELAVE, LYNGER STRAND",coastalBathingWater,FALSE,10.30018,55.74343,https://pulsproddatasto.blob.core.windows.net/files/jojug5p4.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excellent,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,2 - Newly identified
DK,DKBW1664,,DET MARINE CENTER - SKIVEDEPOTET,coastalBathingWater,FALSE,9.76328,54.94171,https://pulsproddatasto.blob.core.windows.net/files/f4ndousp.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excellent,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,2 - Newly identified
DK,DKBW1685,,OPALSØEN,lakeBathingWater,FALSE,14.76133,55.28216,https://pulsproddatasto.blob.core.windows.net/files/uqfpml2l.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,1 - Implemented,2 - Newly identified
DK,DKBW169,,VEDERSØ KLIT,coastalBathingWater,FALSE,8.12898,56.25769,https://pulsproddatasto.blob.core.windows.net/files/d2d4bgt3.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW191,,STRUER SKOLEHJEM,coastalBathingWater,FALSE,8.61086,56.49096,https://pulsproddatasto.blob.core.windows.net/files/uc53e5ld.pdf,,Good or Sufficient,Excellent,Poor,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW203,,LEM VIG ROKLUB VINKELHAGE,coastalBathingWater,FALSE,8.29836,56.56326,https://pulsproddatasto.blob.core.windows.net/files/rx3n2oxe.pdf,,Good or Sufficient,Excellent,Poor,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW218,,VIGEN VED ODDESUND,coastalBathingWater,FALSE,8.53052,56.59238,https://pulsproddatasto.blob.core.windows.net/files/nxadfqyr.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW225,,JEGINDØ TAP,coastalBathingWater,FALSE,8.62772,56.62721,https://pulsproddatasto.blob.core.windows.net/files/o5sweuvf.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1429,,AGTRUP VIG,coastalBathingWater,FALSE,9.59059,55.48797,https://pulsproddatasto.blob.core.windows.net/files/c1gcwu01.pdf,,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1435,,REBÆK STRAND,coastalBathingWater,FALSE,9.52189,55.4864,https://pulsproddatasto.blob.core.windows.net/files/tw2x22rb.pdf,,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Good or Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Good,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1439,,ASNÆS FORSKOV,coastalBathingWater,FALSE,11.02973,55.6512,https://pulsproddatasto.blob.core.windows.net/files/vktke02a.pdf,,,,,,,,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Good,Sufficient,Good,Good,Excellent,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW1456,,V CAMPINGPLADS SV FOR NIBE,coastalBathingWater,FALSE,9.62164,56.97316,https://pulsproddatasto.blob.core.windows.net/files/3bwdwt4v.pdf,,,,,,,,,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Good,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW1498,,MENNESKET VED HAVET,coastalBathingWater,FALSE,8.41093,55.48682,https://pulsproddatasto.blob.core.windows.net/files/eqs2gunm.pdf,,,,,,,,,,,,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Poor,Good or Sufficient,Sufficient,Poor,Sufficient,Sufficient,Sufficient,Sufficient,Good,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW15,,FAXEHUS,coastalBathingWater,FALSE,12.14798,55.20437,https://pulsproddatasto.blob.core.windows.net/files/0ytb20va.pdf,,Good or Sufficient,Poor,Poor,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Poor,Poor,Excellent,Good or Sufficient,Excellent,Excellent,Poor,Excellent,Good or Sufficient,Good or Sufficient,Sufficient,Good,Good,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1529,,FJORDBAD NIBE LYSTBÅDEHAVN,coastalBathingWater,FALSE,9.63237,56.98845,https://pulsproddatasto.blob.core.windows.net/files/r14a1z44.pdf,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1549,,BELLEVUE,coastalBathingWater,FALSE,10.7,54.93422,https://pulsproddatasto.blob.core.windows.net/files/lhtfzy1v.pdf,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW156,,VED LUNDEN,coastalBathingWater,FALSE,12.28277,55.40753,https://pulsproddatasto.blob.core.windows.net/files/jow1wzx1.pdf,,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Good,Good,Good,Sufficient,Good,Good,Good,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1562,,BADEBRO UD FOR RUNGSTED STR.VEJ 193A,coastalBathingWater,FALSE,12.53697,55.89566,https://pulsproddatasto.blob.core.windows.net/files/rdhqa2l3.pdf,,,,,,,,,,,,,,,,,,,,Excellent,Poor,Sufficient,Sufficient,Sufficient,Good,Good,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1573,,VÆRFTET,coastalBathingWater,FALSE,11.12308,55.33777,https://pulsproddatasto.blob.core.windows.net/files/wjhormvk.pdf,,,,,,,,,,,,,,,,,,,,,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1580,,ARNBORG BADESØ,lakeBathingWater,FALSE,9.0182,56.01332,https://pulsproddatasto.blob.core.windows.net/files/ei0qsxwq.pdf,,,,,,,,,,,,,,,,,,,,,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1597,,FØRBY SØ,lakeBathingWater,FALSE,8.41584,56.93112,https://pulsproddatasto.blob.core.windows.net/files/luwbik20.pdf,,,,,,,,,,,,,,,,,,,,,,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1622,,HAVNEBAD KØGE MARINA,coastalBathingWater,FALSE,12.19852,55.47282,https://pulsproddatasto.blob.core.windows.net/files/2qww0pz2.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1624,,HALVANDET,coastalBathingWater,FALSE,12.6089,55.6952,https://pulsproddatasto.blob.core.windows.net/files/i0ttelru.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1641,,LYNGAGER SØ,lakeBathingWater,FALSE,12.01246,55.62584,https://pulsproddatasto.blob.core.windows.net/files/vyfe22pp.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excellent,Excellent,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1644,,"HAVNEBADET, BASSIN 7",coastalBathingWater,FALSE,10.22557,56.16344,https://pulsproddatasto.blob.core.windows.net/files/xirwa5ly.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,2 - Newly identified
DK,DKBW1650,,FREDERIKSSUND HAVNEBAD,coastalBathingWater,FALSE,12.0525,55.83508,https://pulsproddatasto.blob.core.windows.net/files/cu0rq3ej.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,Excellent,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1657,,STISTRUP STRAND,coastalBathingWater,FALSE,9.23628,56.75946,https://pulsproddatasto.blob.core.windows.net/files/sd2vlpvr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,1 - Implemented,2 - Newly identified,Not classified,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,2 - Newly identified
DK,DKBW1797,,HESSEL,coastalBathingWater,FALSE,9.18327,56.69549,https://pulsproddatasto.blob.core.windows.net/files/rafsu4vb.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,1 - Implemented,2 - Newly identified
DK,DKBW182,,SKAVEN STRAND SYD,coastalBathingWater,FALSE,8.35466,55.89115,https://pulsproddatasto.blob.core.windows.net/files/w0hq1viv.pdf,,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Poor,Good or Sufficient,Poor,Good or Sufficient,Good or Sufficient,Good or Sufficient,Poor,Poor,Poor,Sufficient,Sufficient,Poor,Sufficient,Sufficient,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW188,,LIVBJERGGÅRD STRAND,coastalBathingWater,FALSE,8.67341,56.46922,https://pulsproddatasto.blob.core.windows.net/files/b2xdaqoi.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Poor,Excellent,Sufficient,Good,Good,Good,Good,Good,Good,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW216,,BREDALGÅRDE,coastalBathingWater,FALSE,8.5745,56.54753,https://pulsproddatasto.blob.core.windows.net/files/uqakaqzn.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Not classified,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW217,,VENØ VEST,coastalBathingWater,FALSE,8.61252,56.55125,https://pulsproddatasto.blob.core.windows.net/files/wmavlyee.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW142,,HERSLEV STRAND,coastalBathingWater,FALSE,11.98687,55.67832,https://pulsproddatasto.blob.core.windows.net/files/fkac54rd.pdf,,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1434,,ELVIG HØJ,coastalBathingWater,FALSE,9.5845,55.50408,https://pulsproddatasto.blob.core.windows.net/files/5loodzkr.pdf,,Good or Sufficient,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1451,,FALKEBROEN,coastalBathingWater,FALSE,14.84254,55.24782,https://pulsproddatasto.blob.core.windows.net/files/lktbzcvz.pdf,,,,,,,,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1466,,MUSHOLM BUGT,coastalBathingWater,FALSE,11.13092,55.36569,https://pulsproddatasto.blob.core.windows.net/files/umzhdw1w.pdf,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1506,,BADESØ VED HERNINGVÆRKET,lakeBathingWater,FALSE,9.00143,56.12707,https://pulsproddatasto.blob.core.windows.net/files/gfn2bgxb.pdf,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1527,,LAGUNE,coastalBathingWater,FALSE,12.64003,55.65792,https://pulsproddatasto.blob.core.windows.net/files/crzcfga3.pdf,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1551,,EGHOLM KYST,coastalBathingWater,FALSE,9.87392,57.06154,https://pulsproddatasto.blob.core.windows.net/files/lfvf4h5d.pdf,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Excellent,Good,Good,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1598,,SYD FOR KASTRUP LYSTBÅDEHAVN,coastalBathingWater,FALSE,12.65367,55.64042,https://pulsproddatasto.blob.core.windows.net/files/yi5bifci.pdf,,,,,,,,,,,,,,,,,,,,,,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1605,,NAKKEHAGE,coastalBathingWater,FALSE,11.74842,55.90296,https://pulsproddatasto.blob.core.windows.net/files/hcyqo3mn.pdf,,,,,,,,,,,,,,,,,,,,,,,Not classified,Not classified,Not classified,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1617,,HAVNEBADET,coastalBathingWater,FALSE,10.24383,55.09279,https://pulsproddatasto.blob.core.windows.net/files/2biydwxy.pdf,,,,,,,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1629,,HALFDANSGADE,coastalBathingWater,FALSE,12.57465,55.66614,https://pulsproddatasto.blob.core.windows.net/files/suh4m0ch.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,Excellent,Excellent,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1645,,GLUMSØ SØ,lakeBathingWater,FALSE,11.68829,55.35221,https://pulsproddatasto.blob.core.windows.net/files/5gnkp3w1.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sufficient,Good,1 - Implemented,2 - Newly identified,Good,1 - Implemented,2 - Newly identified,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW1656,,SØNDRE REFSHALEBASSIN,coastalBathingWater,FALSE,12.60857,55.69016,https://pulsproddatasto.blob.core.windows.net/files/nhiubmei.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excellent,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,2 - Newly identified
DK,DKBW1553,,"HAVNEBAD AALBORG, 20 M FRA KAJKANT",coastalBathingWater,FALSE,9.92246,57.05144,https://pulsproddatasto.blob.core.windows.net/files/d1nzunuw.pdf,,,,,,,,,,,,,,,,,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Not classified,Good,Good,Good,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1577,,OMØ,coastalBathingWater,FALSE,11.1634,55.17015,https://pulsproddatasto.blob.core.windows.net/files/mgj5xqzk.pdf,,,,,,,,,,,,,,,,,,,,,Excellent,Not classified,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW1582,,ØRESUND  STRUCKMANNPARKEN,coastalBathingWater,FALSE,12.57487,55.83368,https://pulsproddatasto.blob.core.windows.net/files/0tqulihm.pdf,,,,,,,,,,,,,,,,,,,,,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW160,,LANGERHUSE,coastalBathingWater,FALSE,8.15303,56.62947,https://pulsproddatasto.blob.core.windows.net/files/5iiatijr.pdf,,Not classified,Not classified,Not classified,Not classified,Not classified,Not classified,Not classified,Not classified,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1626,,LILLE IBJERG SØ,lakeBathingWater,FALSE,10.52104,55.31987,https://pulsproddatasto.blob.core.windows.net/files/dxouetmt.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,Not classified,Not classified,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW185,,"NISSUM FJORD, NØRBYGÅRD",coastalBathingWater,FALSE,8.22109,56.36388,https://pulsproddatasto.blob.core.windows.net/files/fu2nzq5i.pdf,,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good or Sufficient,Poor,Excellent,Good,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW201,,GJELLERODDE,coastalBathingWater,FALSE,8.28363,56.58483,https://pulsproddatasto.blob.core.windows.net/files/31sm3rzc.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
